misc/nupdates,misc/total_timesteps,fps,eprewmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
37760,18125280,163,24.35153794,0.907061105966568,-0.005135487392544746,10.128540927171708
37780,18134880,163,21.133179459999997,0.9081561028957367,-0.013936122413724661,1.036057436466217
37800,18144480,163,21.921271209999997,0.9079115748405456,0.0074039846658706665,7.304654220491647
37820,18154080,163,24.6973543,0.907172954082489,-0.004525614529848098,4.594563040137291
37840,18163680,163,21.726815849999994,0.9071398615837097,-0.011516144685447215,4.335356841981411
37860,18173280,163,21.888378829999997,0.9071890532970428,-0.005151085555553436,7.483123269677162
37880,18182880,163,23.551471509999995,0.9077771127223968,-0.013869904540479183,2.2803690910339354
37900,18192480,163,23.94560627,0.9080525815486908,-0.004874557815492153,1.5261277124285697
37920,18202080,163,18.85829925,0.9078442990779877,-0.010697382502257824,0.19703544154763222
37940,18211680,163,19.32080095,0.9074369728565216,-0.008233551494777202,3.7607850551605226
37960,18221280,163,19.95928394,0.9068520665168762,-0.004480015113949775,12.39520154595375
37980,18230880,163,21.274626160000008,0.9054185926914216,-0.008187035471200943,0.49650323390960693
38000,18240480,163,17.60157366,0.905524754524231,0.0027840690687298774,10.4100710272789
38020,18250080,163,24.60201203,0.9061780989170074,-0.007326116040349007,0.45158865451812746
38040,18259680,163,26.144882319999997,0.9057054817676544,-0.013208351470530033,1.3622344076633452
38060,18269280,163,22.917100300000005,0.9053501605987548,-0.010095704346895218,0.20748848617076873
38080,18278880,163,24.982077709999995,0.9050270557403565,0.013296610116958619,2.086176188290119
38100,18288480,163,28.134850189999998,0.9051624536514282,-0.0167733995243907,0.24368928894400596
38120,18298080,163,25.299855730000004,0.9026562869548798,-0.018103204667568207,0.5129241488873959
38140,18307680,163,23.474301820000008,0.9020808517932892,-0.006081343628466129,3.7043665409088136
38160,18317280,163,21.380377779999993,0.902097362279892,-0.008959323074668646,2.380355340242386
38180,18326880,163,23.39066267,0.9003027260303498,-0.008062398433685303,9.036111396551131
38200,18336480,163,22.794122769999998,0.8998604059219361,-0.006426990125328302,25.260633683204652
38220,18346080,163,21.58011724,0.9000345826148987,-0.01170988529920578,0.8272207617759705
38240,18355680,163,20.497519669999996,0.9000384628772735,-0.012482620496302842,2.9482309579849244
38260,18365280,163,24.44375876,0.8999382555484772,-0.00795715767890215,7.022774787247181
38280,18374880,163,24.257833499999997,0.8993300497531891,-0.0005153665319085121,4.902449816465378
38300,18384480,163,26.350783879999998,0.8983348608016968,0.004867003858089447,8.029152908921242
38320,18394080,163,26.565416329999998,0.8982571423053741,-0.0046521291136741635,1.841159002482891
38340,18403680,163,24.35643944,0.8984515309333801,0.0049167482822667806,5.747956371307373
38360,18413280,163,22.336502780000004,0.8981071829795837,0.0006141971796751022,4.607754978537559
38380,18422880,163,24.786820930000005,0.8971569001674652,0.0025559132918715477,6.692874479293823
38400,18432480,163,23.643658039999995,0.8958577990531922,0.0038813836872577667,6.007879003882408
38420,18442080,163,22.856910009999996,0.8953491985797882,-0.014168813824653625,1.2269672393798827
